"publisher","journal","firstName","lastName","title","institution","city","state","country","zip","journalURL","turkGenderScore","inferredGender","inferredGenderScore","X5YrImpactFactor","gender","field","probF","probM","probNA"
"ELSEVIER","journal of the franklin institute","I","Boiko","editor","The Petroleum Institute","Abu Dhabi","","AE","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.666666666666667,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","N","Otsuka","editor","Tokyo Denki University","Hiki-Gun","","JP","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.533333333333333,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","C / Z","Lin","editor","Nanyang Technological University / Qingdao University","Singapore","","SG","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.2,NA,NA,2.422,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","chaos, solitons & fractals","Y","Pesin","editor","Pennsylvania State University","University Park","PA / Pennsylvania","US","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","X","He","editor","Tsinghua University","Beijing","","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.0666666666666667,NA,NA,2.422,"male","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","chaos, solitons & fractals","R","Livi","editor","Università degli Studi di Firenze","Sesto Fiorentino","Sesto Fiorentino","IT","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.733333333333333,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","N","Hovakimyan","editor","University of Illinois at Urbana-Champaign","Urbana","Illinois","US","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",1,NA,NA,2.422,"female","APPLIED",1,0,0
"ELSEVIER","chaos, solitons & fractals","AV","Kitaev","editor","Steklov Mathematical Institute","St. Petersburg","St. Petersburg","RU","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.6,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","D","Yue","editor","Nanjing University of Posts & Telecommunications","Nanjing","","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.133333333333333,NA,NA,2.422,"male","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","journal of the franklin institute","M","Liu","editor","Harbin Institute of Technology","Harbin","","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",0,NA,NA,2.422,"NA","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","journal of the franklin institute","MV","Basin","other","Universidad Autónoma de Nuevo León","Nuevo Leon","","MX","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-1,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","M","Chavez","editor","Hôpital de la Pitié-Salpêtrière","Paris","Paris","FR","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.2,NA,NA,1.251,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","journal of the franklin institute","J","Qiu","editor","Harbin Institute of Technology","Harbin","","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-1,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","E","Braverman","editor","University of Calgary","Calgary","Alberta","CA","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",0.6,NA,NA,2.322,"female","APPLIED",1,0,0
"ELSEVIER","nonlinear analysis: real world applications","GP","Galdi","editor","University of Pittsburgh","Pittsburgh","Pennsylvania","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","C","Huang","editor","Huazhong University of Science and Technology","Wuhan","Hubei","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.6,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","F","Zanolin","editor","Università delgli studi di Udine","Udine","","IT","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.666666666666667,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","G","Wen","editor","Hunan University","Changsha","Hunan","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.2,NA,NA,2.422,"male","APPLIED",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","journal of the franklin institute","GS","Tombras","editor","University of Athens","Athens","","GR","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.8,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","F","Ancona","editor","University of Padova / University of Padova, Italy","Padova","","IT","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-0.8,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","P","Chung","editor","National Cheng Kung University","Tainan","","TW","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",0.6,NA,NA,2.422,"female","APPLIED",1,0,0
"ELSEVIER","journal of the franklin institute","JH","Park","editor","Yeungnam University","Kyongsan","","KR","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.133333333333333,NA,NA,2.422,"male","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","chaos, solitons & fractals","J","Nagler","editor","Max Planck Institut (MPI) für Dynamik und Selbstorganisation","Göttingen","Göttingen","DE","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.6,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","pmm journal of applied mathematics and mechanics","AA","Melikhyan","other","","","","","","http://www.journals.elsevier.com/journal-of-applied-mathematics-and-mechanics/editorial-board/",0.133333333333333,NA,NA,0.398,"female","APPLIED",0.1,0.566666666666667,0.333333333333333
"ELSEVIER","nonlinear analysis: real world applications","U","Ledzewicz","editor","Southern Illinois University / Southern Illinois University Edwardsville","Edwardsville","IL","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",0.6,NA,NA,2.322,"female","APPLIED",1,0,0
"ELSEVIER","nonlinear analysis: real world applications","J","Llibre","editor","Universitat Autònoma de Barcelona (UAB)","Barcelona","","ES","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","C","Cao","editor","University of Connecticut","Storrs","Connecticut","US","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-1,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","nonlinear analysis: real world applications","A","Khapalov","editor","Washington State University","Pullman","Washington","US","","http://www.journals.elsevier.com/nonlinear-analysis-real-world-applications/editorial-board/",-1,NA,NA,2.322,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","V","Afraimovich","editor","Universidad Autónoma de San Luis Potosí","San Luis Potosi","San Luis Potosi","MX","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","A","Polyakov","editor","Inria Lille - Nord Europe","Villeneuve d'Ascq","","FR","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.733333333333333,NA,NA,2.422,"male","APPLIED",0,1,0
"ELSEVIER","chaos, solitons & fractals","J","Schmeling","editor","Lund University","Lund","Lund","SE","","http://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board/",-0.8,NA,NA,1.251,"male","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","A","Alanis","editor","Universidad de Guadalajara","Guadalajara","","MX","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",0.8,NA,NA,2.422,"female","APPLIED",1,0,0
"ELSEVIER","journal of the franklin institute","S","Xu","other","Nanjing University of Science and Technology","","","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",0.2,NA,NA,2.422,"female","APPLIED",0,1,0
"ELSEVIER","journal of the franklin institute","W K","Ling","editor","Guangdong University of Technology","Guangdong","","CN","","http://www.journals.elsevier.com/journal-of-the-franklin-institute/editorial-board/",-0.8,NA,NA,2.422,"male","APPLIED",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","dissertationes mathematicae","Bogdan","Bojarski","editor","","","","","","http://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/dissertationes-mathematicae",NA,"male",0.978260869565217,0.342,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Ludomir","Newelski","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",-0.8,NA,NA,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","dissertationes mathematicae","Ludomir","Newelski","editor","","","","","","http://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/dissertationes-mathematicae",-0.8,NA,NA,0.342,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","dissertationes mathematicae","Jerzy","Zabczyk","editor","","","","","","http://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/dissertationes-mathematicae",-0.466666666666667,NA,NA,0.342,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","David","Preiss","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",NA,"male",0.999841282437902,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Feliks","Przytycki","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",-0.8,NA,NA,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","dissertationes mathematicae","Wieslaw / Wieslaw","Zelazko / Żelazko","other","","","","","","http://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/dissertationes-mathematicae",-1,NA,NA,0.342,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Alexander","Dranishnikov","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",NA,"male",0.998787143723469,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Slawomir","Solecki","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",NA,"male",0.888888888888889,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","dissertationes mathematicae","Andrzej","Białynicki-Birula","editor","","","","","","http://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/dissertationes-mathematicae",NA,"male",0.944444444444444,0.342,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Tadeusz","Januszkiewicz","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",NA,"male",0.875,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Karol","Krzyżewski","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",0.2,NA,NA,0.484,"female","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Stefan","Jackowski","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",NA,"male",0.997842502696872,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","James E","West","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",NA,"male",0.98969196919692,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","annales polonici mathematici","Roman","Srzednicki","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/annales-polonici-mathematici",NA,"male",0.995584988962472,0.38,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Alexander S","Kechris","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",NA,"male",0.998787143723469,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Saharon","Shelah","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",-0.8,NA,NA,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","dissertationes mathematicae","Stanislaw","Janeczko","editor","","","","","","http://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/dissertationes-mathematicae",NA,"male",0.941176470588235,0.342,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","annales polonici mathematici","Marta","Kosek","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/annales-polonici-mathematici",NA,"female",0.998583569405099,0.38,"female","PURE",0.833333333333333,0.166666666666667,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","annales polonici mathematici","Wieslaw","Pawłucki","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/annales-polonici-mathematici",-1,NA,NA,0.38,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Yakov","Sinai","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",-1,NA,NA,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","William G","Dwyer","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",NA,"male",0.999239543726236,0.484,"male","PURE",0,1,0
"POLISH ACAD SCIENCES INST MATHEMATICS-IMPAN","fundamenta mathematicae","Stevo","Todorcevic","editor","","","","","","https://www.impan.pl/pl/wydawnictwa/czasopisma-i-serie-wydawnicze/fundamenta-mathematicae",NA,"male",0.888888888888889,0.484,"male","PURE",0,1,0
